Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
CIFAR-10_subset_0,Inception,1,"{'rate': 0.40577052966451, 'lr': 0.000526555943020575}",0.06,0,0.076923077,0.06,0.48023427,0.098722383,6.04177928,1.120562792
CIFAR-10_subset_0,Inception,2,"{'rate': 0.44061813799391675, 'lr': 0.0028641880912489343}",0.1,0,0.1,0.1,0.47219222,0.100072262,5.697125196,1.311861277
CIFAR-10_subset_0,Inception,3,"{'rate': 0.5433313096899945, 'lr': 0.002387235723578569}",0.1,0,0.083333333,0.1,0.459142257,0.093558902,5.532239676,1.077738523
CIFAR-10_subset_0,Inception,4,"{'rate': 0.5112982509041466, 'lr': 0.0017776834035906567}",0.08,0,0.083333333,0.08,0.515811241,0.110286011,6.921267033,1.128979921
CIFAR-10_subset_0,Inception,5,"{'rate': 0.4427154332629443, 'lr': 0.00013619768060486726}",0.06,0,0.071428571,0.06,0.491156017,0.098332096,6.848345518,1.311833382
CIFAR-10_subset_0,Inception,6,"{'rate': 0.47235247963897575, 'lr': 0.00019102686112494233}",0.1,0,0.066666667,0.1,0.536012297,0.109199515,6.025553465,1.32526207
CIFAR-10_subset_0,Inception,7,"{'rate': 0.5021423414328402, 'lr': 0.0001243858381776506}",0.16,0,0.0625,0.16,0.557600791,0.122677351,5.934240341,1.068845034
CIFAR-10_subset_0,Inception,8,"{'rate': 0.4483212955299947, 'lr': 0.04751697783843455}",0.12,0,0.1,0.12,0.5,0.107434127,6.164135456,1.534065247
CIFAR-10_subset_0,Inception,9,"{'rate': 0.44880052214233207, 'lr': 0.009219351118897556}",0.12,0,0.1,0.12,0.5,0.104085714,5.754870892,1.305538893
CIFAR-10_subset_0,Inception,10,"{'rate': 0.5680982198630906, 'lr': 0.00020113828721558886}",0.08,0,0.071428571,0.08,0.464187453,0.102181872,6.030545473,1.119612217
CIFAR-10_subset_1,Inception,1,"{'rate': 0.4449956747974412, 'lr': 6.227181734321737e-05}",0.16,0,0.071428571,0.16,0.588737374,0.130747428,7.001010418,1.360129118
CIFAR-10_subset_1,Inception,2,"{'rate': 0.5332138182370766, 'lr': 0.0011777885352216688}",0.08,0,0.071428571,0.08,0.456195872,0.095396865,5.850194931,1.549114466
CIFAR-10_subset_1,Inception,3,"{'rate': 0.5835452734869582, 'lr': 0.00531580092464735}",0.1,0,0.090909091,0.1,0.484182257,0.099939324,6.647516727,1.3168962
CIFAR-10_subset_1,Inception,4,"{'rate': 0.594929965665048, 'lr': 0.001794085412081029}",0.16,0,0.071428571,0.16,0.505019653,0.112266151,6.505312681,1.082286596
CIFAR-10_subset_1,Inception,5,"{'rate': 0.5410822656629608, 'lr': 0.006921211163695312}",0.12,0,0.090909091,0.12,0.56618643,0.127307479,6.108178854,1.336037636
CIFAR-10_subset_1,Inception,6,"{'rate': 0.4183137413184944, 'lr': 0.012673867625412505}",0.08,0,0.090909091,0.08,0.485330698,0.101361638,6.920476198,1.559507608
CIFAR-10_subset_1,Inception,7,"{'rate': 0.4903705663394068, 'lr': 0.0020680551437544663}",0.1,0,0.090909091,0.1,0.459941041,0.097578065,6.027799129,1.078690052
CIFAR-10_subset_1,Inception,8,"{'rate': 0.4594228198096932, 'lr': 2.412082770157157e-05}",0.12,0,0.076923077,0.12,0.507503733,0.102536319,6.683050632,1.317279816
CIFAR-10_subset_1,Inception,9,"{'rate': 0.47552230689948305, 'lr': 0.00021687822534973125}",0.16,0,0.066666667,0.16,0.514890316,0.116652897,6.068377733,1.086241245
CIFAR-10_subset_1,Inception,10,"{'rate': 0.5879327528681353, 'lr': 0.003855889148592372}",0.12,0,0.1,0.12,0.499996267,0.101514492,6.842107058,1.304321527
CIFAR-10_subset_2,Inception,1,"{'rate': 0.42832102288817087, 'lr': 0.08195857823968407}",0.1,0,0.1,0.1,0.5,0.1044,6.255558729,1.079554081
CIFAR-10_subset_2,Inception,2,"{'rate': 0.5591910147295543, 'lr': 0.00017311118591538448}",0.16,0,0.071428571,0.16,0.522335968,0.137869759,6.933217525,1.070702553
CIFAR-10_subset_2,Inception,3,"{'rate': 0.5831436658159335, 'lr': 0.00011240129815360659}",0.14,0,0.066666667,0.14,0.525562582,0.116005105,6.283644915,1.077139378
CIFAR-10_subset_2,Inception,4,"{'rate': 0.5685503407744404, 'lr': 0.0029894365274189356}",0.1,0,0.1,0.1,0.5,0.104463492,5.898008823,1.083510399
CIFAR-10_subset_2,Inception,5,"{'rate': 0.4425565158926197, 'lr': 2.463591851549119e-05}",0.06,0,0.090909091,0.06,0.522193017,0.105329085,6.028449297,1.587397814
CIFAR-10_subset_2,Inception,6,"{'rate': 0.47716817743572604, 'lr': 1.1577478496208354e-05}",0.1,0,0.058823529,0.1,0.503024264,0.10696686,7.00232482,1.602419853
CIFAR-10_subset_2,Inception,7,"{'rate': 0.5271763799228135, 'lr': 0.004341842294853936}",0.08,0,0.076923077,0.08,0.482934673,0.097505694,5.834654808,1.368322134
CIFAR-10_subset_2,Inception,8,"{'rate': 0.5305868884970234, 'lr': 4.216305666724366e-05}",0.1,0,0.0625,0.1,0.509397233,0.098460251,6.977977037,1.58569479
CIFAR-10_subset_2,Inception,9,"{'rate': 0.4063311458750746, 'lr': 0.0003219653473238182}",0.1,0,0.090909091,0.1,0.498320817,0.102068594,6.737104416,1.442538261
CIFAR-10_subset_2,Inception,10,"{'rate': 0.41419472680122316, 'lr': 0.00024334433810402041}",0.1,0,0.066666667,0.1,0.558373518,0.11706349,6.662344933,1.089055777
CIFAR-10_subset_3,Inception,1,"{'rate': 0.5988459569672543, 'lr': 7.329529996183133e-05}",0.12,0,0.066666667,0.12,0.514677975,0.110689335,6.285980463,1.102596998
CIFAR-10_subset_3,Inception,2,"{'rate': 0.5676076022043683, 'lr': 0.00021856318721240233}",0.12,0,0.076923077,0.12,0.540931489,0.1171222,6.061445951,1.611788273
CIFAR-10_subset_3,Inception,3,"{'rate': 0.5372491963047817, 'lr': 1.6278527327166643e-05}",0.1,0,0.071428571,0.1,0.488626153,0.098180051,6.152743101,1.325294495
CIFAR-10_subset_3,Inception,4,"{'rate': 0.4396885284547782, 'lr': 9.080969906452661e-05}",0.08,0,0.083333333,0.08,0.435677756,0.102498247,6.074516058,1.341413736
CIFAR-10_subset_3,Inception,5,"{'rate': 0.5427494471160237, 'lr': 0.002191724134833228}",0.1,0,0.090909091,0.1,0.494928564,0.10412455,6.798397064,1.327102661
CIFAR-10_subset_3,Inception,6,"{'rate': 0.47540701407885705, 'lr': 1.7602990987911372e-05}",0.06,0,0.071428571,0.06,0.47084585,0.098310979,7.218554735,1.083673716
CIFAR-10_subset_3,Inception,7,"{'rate': 0.49177145476852946, 'lr': 0.00017459200271174367}",0.12,0,0.071428571,0.12,0.569062156,0.123133386,5.781673431,1.350502491
CIFAR-10_subset_3,Inception,8,"{'rate': 0.44163601140783043, 'lr': 0.00021991173722825524}",0.08,0,0.071428571,0.08,0.580762626,0.113939219,7.165906906,1.087708235
CIFAR-10_subset_3,Inception,9,"{'rate': 0.5747295556752582, 'lr': 1.3438249810390236e-05}",0.02,0,0.071428571,0.02,0.455405687,0.097220545,7.198136568,1.343135595
CIFAR-10_subset_3,Inception,10,"{'rate': 0.40606195949246443, 'lr': 0.0002025791998921348}",0.16,0,0.058823529,0.16,0.493824989,0.112160531,5.878899813,1.09450984
CIFAR-10_subset_4,Inception,1,"{'rate': 0.5965982576258498, 'lr': 0.00018806246407940215}",0.1,0,0.071428571,0.1,0.514236495,0.100431258,5.824285269,1.359424829
CIFAR-10_subset_4,Inception,2,"{'rate': 0.44272580887235, 'lr': 0.010693484072353036}",0.12,0,0.090909091,0.12,0.524562143,0.115754901,6.714554548,1.342493534
CIFAR-10_subset_4,Inception,3,"{'rate': 0.47703783798091165, 'lr': 0.0008151598548829809}",0.12,0,0.066666667,0.12,0.550472112,0.128122334,6.118851423,1.122490168
CIFAR-10_subset_4,Inception,4,"{'rate': 0.4517646205752542, 'lr': 1.9994824834445204e-05}",0.08,0,0.066666667,0.08,0.464321585,0.098370456,6.095603228,1.107590914
CIFAR-10_subset_4,Inception,5,"{'rate': 0.5585574579256342, 'lr': 0.0002831708382909462}",0.06,0,0.076923077,0.06,0.538522178,0.113413805,7.008855581,1.115330219
CIFAR-10_subset_4,Inception,6,"{'rate': 0.5916132670247085, 'lr': 5.2421234969872035e-05}",0.16,0,0.0625,0.16,0.483133509,0.107078621,6.718316555,1.37699461
CIFAR-10_subset_4,Inception,7,"{'rate': 0.49188690942019164, 'lr': 0.00181396117931103}",0.12,0,0.090909091,0.12,0.543300395,0.107296812,7.302410603,1.652179718
CIFAR-10_subset_4,Inception,8,"{'rate': 0.5102363711592384, 'lr': 0.0003092695687841688}",0.14,0,0.083333333,0.14,0.518072464,0.110224512,6.128052711,1.067944765
CIFAR-10_subset_4,Inception,9,"{'rate': 0.5996174128663979, 'lr': 0.003129015673991628}",0.1,0,0.1,0.1,0.532039745,0.114081167,6.166615725,1.080986023
CIFAR-10_subset_4,Inception,10,"{'rate': 0.45785468797806417, 'lr': 5.861465037695753e-05}",0.1,0,0.083333333,0.1,0.480395037,0.094513207,6.990264416,1.363433123
CIFAR-10_subset_5,Inception,1,"{'rate': 0.4559877747248993, 'lr': 0.000731321543196436}",0.14,0,0.066666667,0.14,0.491943997,0.115809673,6.99007082,1.657811403
CIFAR-10_subset_5,Inception,2,"{'rate': 0.4096133036321995, 'lr': 1.4691449965232062e-05}",0.1,0,0.076923077,0.1,0.507869775,0.105101932,6.815269709,1.39434886
CIFAR-10_subset_5,Inception,3,"{'rate': 0.4425318461844114, 'lr': 0.001684265204033783}",0.16,0,0.083333333,0.16,0.511885084,0.11932585,6.177591324,1.112357616
CIFAR-10_subset_5,Inception,4,"{'rate': 0.40477114714437057, 'lr': 0.00236085476062637}",0.14,0,0.071428571,0.14,0.53226592,0.102919639,6.233571529,1.646178722
CIFAR-10_subset_5,Inception,5,"{'rate': 0.5227208221855572, 'lr': 1.4617417179084959e-05}",0.08,0,0.071428571,0.08,0.462923693,0.101381814,6.165852785,1.36776042
CIFAR-10_subset_5,Inception,6,"{'rate': 0.45795965030402297, 'lr': 0.0006937268361995253}",0.06,0,0.066666667,0.06,0.457501098,0.092262922,7.025768757,1.135285139
CIFAR-10_subset_5,Inception,7,"{'rate': 0.49690447978943747, 'lr': 1.918243574426643e-05}",0.1,0,0.090909091,0.1,0.479959416,0.107010569,6.762192488,1.372734547
CIFAR-10_subset_5,Inception,8,"{'rate': 0.5774502164973456, 'lr': 0.0012487035154331613}",0.08,0,0.083333333,0.08,0.523920524,0.108971611,5.928167105,1.086830139
CIFAR-10_subset_5,Inception,9,"{'rate': 0.4059669850505049, 'lr': 3.110194279596932e-05}",0.08,0,0.076923077,0.08,0.515006537,0.110075324,6.115507364,1.091928482
CIFAR-10_subset_5,Inception,10,"{'rate': 0.4271126403214277, 'lr': 0.0004363534832290445}",0.1,0,0.071428571,0.1,0.535767843,0.114746547,5.932061911,1.391388178
CIFAR-10_subset_6,Inception,1,"{'rate': 0.552368823578075, 'lr': 1.0921669136078885e-05}",0.1,0,0.071428571,0.1,0.507885183,0.100567233,6.109389067,1.099540234
CIFAR-10_subset_6,Inception,2,"{'rate': 0.588906182200678, 'lr': 0.0009414726866130124}",0.1,0,0.076923077,0.1,0.494401902,0.105215637,6.981937647,1.357323885
CIFAR-10_subset_6,Inception,3,"{'rate': 0.47307268518070544, 'lr': 2.2381147386223626e-05}",0.08,0,0.076923077,0.08,0.507792377,0.102563097,5.822298765,1.078627348
CIFAR-10_subset_6,Inception,4,"{'rate': 0.5457683456991064, 'lr': 0.0001269191951501294}",0.04,0,0.0625,0.04,0.447557731,0.087698271,7.030007124,1.075582743
CIFAR-10_subset_6,Inception,5,"{'rate': 0.46982091419051786, 'lr': 2.6989100252180508e-05}",0.12,0,0.071428571,0.12,0.508094604,0.111087795,6.854139328,1.387924194
CIFAR-10_subset_6,Inception,6,"{'rate': 0.40551095213947397, 'lr': 0.003250491787329284}",0.1,0,0.1,0.1,0.5,0.095655238,6.38381958,1.097197533
CIFAR-10_subset_6,Inception,7,"{'rate': 0.5437944299035737, 'lr': 1.1094779687925384e-05}",0.14,0,0.076923077,0.14,0.502370368,0.105494447,5.889128923,1.663809776
CIFAR-10_subset_6,Inception,8,"{'rate': 0.5645726247463776, 'lr': 0.0008681391364529097}",0.08,0,0.083333333,0.08,0.561604304,0.135177786,7.051891565,1.341068029
CIFAR-10_subset_6,Inception,9,"{'rate': 0.582960997150073, 'lr': 7.529068445319661e-05}",0.02,0,0.058823529,0.02,0.451437967,0.091037781,7.072203159,1.098946095
CIFAR-10_subset_6,Inception,10,"{'rate': 0.40106209967546524, 'lr': 1.5422160557991868e-05}",0.08,0,0.0625,0.08,0.509521586,0.093558186,6.351439476,1.355647802
CIFAR-10_subset_7,Inception,1,"{'rate': 0.46650976965978486, 'lr': 4.770205308677318e-05}",0.1,0,0.071428571,0.1,0.447348405,0.098170609,6.187549591,1.326261759
CIFAR-10_subset_7,Inception,2,"{'rate': 0.49389348509996717, 'lr': 2.037889525497606e-05}",0.14,0,0.071428571,0.14,0.564167279,0.115247057,7.254976034,1.616515398
CIFAR-10_subset_7,Inception,3,"{'rate': 0.5318856758901439, 'lr': 0.001691120193030867}",0.1,0,0.076923077,0.1,0.471444872,0.096191752,6.758459806,1.343975544
CIFAR-10_subset_7,Inception,4,"{'rate': 0.4711700117024102, 'lr': 0.0001448883887518545}",0.1,0,0.076923077,0.1,0.548087066,0.112222009,6.776732683,1.392177582
CIFAR-10_subset_7,Inception,5,"{'rate': 0.5095949650059288, 'lr': 0.0005210911151653825}",0.16,0,0.083333333,0.16,0.524895477,0.121861679,7.035265923,1.104536057
CIFAR-10_subset_7,Inception,6,"{'rate': 0.5788374551219335, 'lr': 0.0005035030099724852}",0.1,0,0.076923077,0.1,0.462693578,0.100376268,6.125954628,1.089697123
CIFAR-10_subset_7,Inception,7,"{'rate': 0.5380302366122399, 'lr': 0.0005828560875400136}",0.02,0,0.058823529,0.02,0.485455424,0.098379249,5.817726135,1.10997057
CIFAR-10_subset_7,Inception,8,"{'rate': 0.4047440712304244, 'lr': 0.001974171887508111}",0.1,0,0.090909091,0.1,0.517783316,0.114431179,6.758740664,1.375315666
CIFAR-10_subset_7,Inception,9,"{'rate': 0.4666054408013754, 'lr': 0.023137974813070655}",0.1,0,0.1,0.1,0.500556983,0.10870176,5.855486631,1.365365505
CIFAR-10_subset_7,Inception,10,"{'rate': 0.5027236331647947, 'lr': 0.0016262266065257696}",0.04,0,0.076923077,0.04,0.487239526,0.099218507,6.728298903,1.097331047
CIFAR-10_subset_8,Inception,1,"{'rate': 0.5053807145630322, 'lr': 0.014565326927163173}",0.1,0,0.1,0.1,0.5,0.103102381,7.000516176,1.100995064
CIFAR-10_subset_8,Inception,2,"{'rate': 0.5349007845491691, 'lr': 0.0024801849731776325}",0.1,0,0.090909091,0.1,0.550593972,0.126013013,7.00918889,1.658148289
CIFAR-10_subset_8,Inception,3,"{'rate': 0.43238488316079476, 'lr': 0.0022101393327330922}",0.1,0,0.083333333,0.1,0.479187967,0.093548036,6.800287724,1.405522346
CIFAR-10_subset_8,Inception,4,"{'rate': 0.5949622734075671, 'lr': 0.00016601289868971072}",0.12,0,0.0625,0.12,0.508661836,0.104179805,7.015308142,1.10287261
CIFAR-10_subset_8,Inception,5,"{'rate': 0.5162604868419748, 'lr': 7.368145235697172e-05}",0.12,0,0.076923077,0.12,0.52573924,0.114441105,7.01095438,1.373117447
CIFAR-10_subset_8,Inception,6,"{'rate': 0.5514766579892125, 'lr': 0.00038870694133957075}",0.12,0,0.0625,0.12,0.477979359,0.097736934,6.798816204,1.373330355
CIFAR-10_subset_8,Inception,7,"{'rate': 0.4022774005353269, 'lr': 0.0004635474945646691}",0.08,0,0.076923077,0.08,0.503796662,0.100073198,6.424322844,1.103120327
CIFAR-10_subset_8,Inception,8,"{'rate': 0.4826271668954509, 'lr': 5.625206899301324e-05}",0.08,0,0.055555556,0.08,0.492137901,0.094341898,7.037004232,1.36871314
CIFAR-10_subset_8,Inception,9,"{'rate': 0.4594318872559802, 'lr': 0.0014180161738356423}",0.12,0,0.1,0.12,0.484332345,0.108399608,6.974712133,1.361927032
CIFAR-10_subset_8,Inception,10,"{'rate': 0.5840640998875796, 'lr': 2.2916931538408465e-05}",0.14,0,0.083333333,0.14,0.426598814,0.100244025,6.01107502,1.086853504
CIFAR-10_subset_9,Inception,1,"{'rate': 0.4667157878339363, 'lr': 0.057055353964445825}",0.14,0,0.1,0.14,0.5,0.110617937,6.650596619,1.070454597
CIFAR-10_subset_9,Inception,2,"{'rate': 0.5751189883240242, 'lr': 0.028510821026006213}",0.12,0,0.1,0.12,0.5,0.107359048,5.777034998,1.085680008
CIFAR-10_subset_9,Inception,3,"{'rate': 0.562114769097546, 'lr': 0.0007381081942640017}",0.06,0,0.083333333,0.06,0.509924198,0.107402294,5.752691031,1.049448967
CIFAR-10_subset_9,Inception,4,"{'rate': 0.5688268897631864, 'lr': 6.20755953890919e-05}",0.06,0,0.058823529,0.06,0.482745938,0.097810667,5.734030724,1.051070452
CIFAR-10_subset_9,Inception,5,"{'rate': 0.4345410257560658, 'lr': 0.01640719706379955}",0.12,0,0.1,0.12,0.5,0.103935714,6.705612183,1.341735601
CIFAR-10_subset_9,Inception,6,"{'rate': 0.40193549839339937, 'lr': 0.0005585137582143484}",0.08,0,0.058823529,0.08,0.544518006,0.118520689,7.189047098,1.486035109
CIFAR-10_subset_9,Inception,7,"{'rate': 0.5947847545432228, 'lr': 0.04547059449767897}",0.1,0,0.1,0.1,0.5,0.103857937,6.740395546,1.352665424
CIFAR-10_subset_9,Inception,8,"{'rate': 0.45417577136517634, 'lr': 1.3659033048337419e-05}",0.12,0,0.076923077,0.12,0.539403821,0.116614716,6.929597139,1.358695984
CIFAR-10_subset_9,Inception,9,"{'rate': 0.45733350537227563, 'lr': 2.9051454335344378e-05}",0.12,0,0.071428571,0.12,0.551047541,0.111208703,7.22784853,1.400850534
CIFAR-10_subset_9,Inception,10,"{'rate': 0.45992867682412236, 'lr': 0.012497325982270801}",0.12,0,0.1,0.12,0.5,0.112664603,6.376772404,1.345315933
CIFAR-10_subset_10,Inception,1,"{'rate': 0.5411762974802584, 'lr': 1.3101375361066916e-05}",0.08,0,0.066666667,0.08,0.484243429,0.110576757,6.362713099,1.078619719
CIFAR-10_subset_10,Inception,2,"{'rate': 0.4844439057396281, 'lr': 4.1091506968210085e-05}",0.16,0,0.076923077,0.16,0.497513607,0.116895456,7.154081821,1.083423853
CIFAR-10_subset_10,Inception,3,"{'rate': 0.49299486661648373, 'lr': 0.002227073274958834}",0.1,0,0.083333333,0.1,0.491888678,0.106289414,6.180854082,1.103549957
CIFAR-10_subset_10,Inception,4,"{'rate': 0.503891151654339, 'lr': 0.005950288477581965}",0.08,0,0.1,0.08,0.5,0.098786667,6.038790941,1.107839108
CIFAR-10_subset_10,Inception,5,"{'rate': 0.5409772947030032, 'lr': 0.0003274099536155166}",0.14,0,0.066666667,0.14,0.601251894,0.136683972,7.398514271,1.091813326
CIFAR-10_subset_10,Inception,6,"{'rate': 0.5958037093537252, 'lr': 0.0032889018009738848}",0.1,0,0.1,0.1,0.5,0.101471429,7.392731428,1.082085133
CIFAR-10_subset_10,Inception,7,"{'rate': 0.49846326179603917, 'lr': 0.00041101414560024076}",0.06,0,0.055555556,0.06,0.482085859,0.101026044,6.329293013,1.059472799
CIFAR-10_subset_10,Inception,8,"{'rate': 0.41170909321570104, 'lr': 0.000954798788131213}",0.12,0,0.083333333,0.12,0.502504611,0.103942167,6.633812666,1.070306778
CIFAR-10_subset_10,Inception,9,"{'rate': 0.5763427539152769, 'lr': 4.436401294893281e-05}",0.12,0,0.076923077,0.12,0.544906456,0.113341326,6.474719048,1.096272469
CIFAR-10_subset_10,Inception,10,"{'rate': 0.5030738357019283, 'lr': 0.046496959499284035}",0.1,0,0.1,0.1,0.5,0.103860317,6.504424095,1.106822729
CIFAR-10_subset_11,Inception,1,"{'rate': 0.464158261550083, 'lr': 0.005308336819110262}",0.08,0,0.1,0.08,0.5,0.0961,7.364407539,1.131035328
CIFAR-10_subset_11,Inception,2,"{'rate': 0.46042678331208586, 'lr': 0.0005175433609043552}",0.1,0,0.083333333,0.1,0.484059947,0.102724634,6.495409012,1.114412069
CIFAR-10_subset_11,Inception,3,"{'rate': 0.49257520132884647, 'lr': 1.5702851198186005e-05}",0.12,0,0.071428571,0.12,0.519215086,0.103236474,6.634019375,1.145460844
CIFAR-10_subset_11,Inception,4,"{'rate': 0.429915236354697, 'lr': 9.398030101902456e-05}",0.12,0,0.083333333,0.12,0.524669412,0.109033799,6.219535112,1.095279694
CIFAR-10_subset_11,Inception,5,"{'rate': 0.4284181402841263, 'lr': 0.00029356744528598696}",0.1,0,0.071428571,0.1,0.471727712,0.102895206,7.210723639,1.081849337
CIFAR-10_subset_11,Inception,6,"{'rate': 0.4543110242508961, 'lr': 4.313917236531344e-05}",0.14,0,0.066666667,0.14,0.548890097,0.127477209,6.230432034,1.094825268
CIFAR-10_subset_11,Inception,7,"{'rate': 0.515961280165801, 'lr': 0.029979109143476294}",0.1,0,0.1,0.1,0.5,0.095940635,6.168986082,1.158307314
CIFAR-10_subset_11,Inception,8,"{'rate': 0.5107088017353357, 'lr': 1.0837627177009992e-05}",0.08,0,0.066666667,0.08,0.517052042,0.105106759,6.311615705,1.097313881
CIFAR-10_subset_11,Inception,9,"{'rate': 0.4372519125572033, 'lr': 3.381393569305807e-05}",0.1,0,0.083333333,0.1,0.478172156,0.104533098,6.386940956,1.116066933
CIFAR-10_subset_11,Inception,10,"{'rate': 0.4411171259728715, 'lr': 1.1630084087947843e-05}",0.1,0,0.071428571,0.1,0.504878019,0.107225692,6.518818617,1.121741295
CIFAR-10_subset_12,Inception,1,"{'rate': 0.531807228410345, 'lr': 0.0005400589130690756}",0.06,0,0.066666667,0.06,0.456226848,0.104164851,6.589029789,1.115139008
CIFAR-10_subset_12,Inception,2,"{'rate': 0.4689114912132631, 'lr': 8.04818729873647e-05}",0.12,0,0.066666667,0.12,0.531325428,0.105850922,7.156053305,1.123891592
CIFAR-10_subset_12,Inception,3,"{'rate': 0.46519902070724195, 'lr': 0.0016057154874894715}",0.1,0,0.076923077,0.1,0.495413922,0.104033772,5.841256618,1.034878016
CIFAR-10_subset_12,Inception,4,"{'rate': 0.40857501951744785, 'lr': 0.020499124332930694}",0.1,0,0.1,0.1,0.5,0.09693254,6.280486345,1.091019392
CIFAR-10_subset_12,Inception,5,"{'rate': 0.5090061626898713, 'lr': 0.0004766395976459047}",0.1,0,0.071428571,0.1,0.493589592,0.098782507,7.047567606,1.065911293
CIFAR-10_subset_12,Inception,6,"{'rate': 0.4867754820252193, 'lr': 0.0006656237023949877}",0.12,0,0.071428571,0.12,0.517454106,0.119139594,6.404336691,1.087040663
CIFAR-10_subset_12,Inception,7,"{'rate': 0.5981286295397239, 'lr': 0.00012637987327069366}",0.06,0,0.066666667,0.06,0.485476394,0.096064969,7.115900517,1.076507092
CIFAR-10_subset_12,Inception,8,"{'rate': 0.5862895916999904, 'lr': 0.002350805583918088}",0.08,0,0.071428571,0.08,0.47359025,0.103771226,6.660449266,1.171557426
CIFAR-10_subset_12,Inception,9,"{'rate': 0.4283160730288496, 'lr': 3.110406941651607e-05}",0.12,0,0.071428571,0.12,0.496213878,0.106693572,5.559387207,1.014354944
CIFAR-10_subset_12,Inception,10,"{'rate': 0.5825497443140841, 'lr': 0.001101917246115435}",0.12,0,0.090909091,0.12,0.451337286,0.110310444,6.107694626,1.090847015
CIFAR-10_subset_13,Inception,1,"{'rate': 0.5827800791336757, 'lr': 1.944133014169112e-05}",0.1,0,0.071428571,0.1,0.515007156,0.101110164,6.427246809,1.110444307
CIFAR-10_subset_13,Inception,2,"{'rate': 0.4261865529706299, 'lr': 6.491061118862783e-05}",0.12,0,0.0625,0.12,0.544248598,0.118676019,6.890310049,1.071859121
CIFAR-10_subset_13,Inception,3,"{'rate': 0.5759301639103492, 'lr': 5.430579574807289e-05}",0.12,0,0.066666667,0.12,0.501179272,0.112315192,7.532658339,1.11152482
CIFAR-10_subset_13,Inception,4,"{'rate': 0.5324742087276424, 'lr': 0.0008850377065136807}",0.08,0,0.076923077,0.08,0.50609596,0.105794788,6.964033127,1.11067152
CIFAR-10_subset_13,Inception,5,"{'rate': 0.4856459377617954, 'lr': 0.0001809457633201568}",0.08,0,0.055555556,0.08,0.533606061,0.12105892,6.229265928,1.107285261
CIFAR-10_subset_13,Inception,6,"{'rate': 0.524704098465101, 'lr': 0.00019865012911635918}",0.08,0,0.0625,0.08,0.463254502,0.096284869,7.083390951,1.124861717
CIFAR-10_subset_13,Inception,7,"{'rate': 0.42632157661908443, 'lr': 7.051758799244041e-05}",0.02,0,0.0625,0.02,0.459099363,0.093478896,6.462399006,1.09954977
CIFAR-10_subset_13,Inception,8,"{'rate': 0.4051996600069336, 'lr': 2.3993642615170124e-05}",0.08,0,0.066666667,0.08,0.457798858,0.094569,6.417773247,1.089547634
CIFAR-10_subset_13,Inception,9,"{'rate': 0.5268146034814664, 'lr': 0.0007811362275039562}",0.06,0,0.066666667,0.06,0.541729688,0.109920898,5.654124022,1.646600246
CIFAR-10_subset_13,Inception,10,"{'rate': 0.4510350890913238, 'lr': 2.7065483457302297e-05}",0.12,0,0.076923077,0.12,0.523682005,0.111966304,7.175852299,1.142055511
CIFAR-10_subset_14,Inception,1,"{'rate': 0.4045372677184686, 'lr': 1.847098024489383e-05}",0.08,0,0.083333333,0.08,0.481146121,0.093291948,6.982890368,1.143115997
CIFAR-10_subset_14,Inception,2,"{'rate': 0.5206981069198069, 'lr': 4.979182629582057e-05}",0.04,0,0.055555556,0.04,0.44580837,0.086246383,6.519986153,1.151360035
CIFAR-10_subset_14,Inception,3,"{'rate': 0.40913537722548277, 'lr': 5.908969676226161e-05}",0.12,0,0.076923077,0.12,0.524197738,0.108385576,7.347042084,1.128022909
CIFAR-10_subset_14,Inception,4,"{'rate': 0.42505449683425206, 'lr': 0.0005279742072587714}",0.12,0,0.083333333,0.12,0.51777646,0.110728526,7.195988178,1.091487885
CIFAR-10_subset_14,Inception,5,"{'rate': 0.49184416335402564, 'lr': 1.3863416540583338e-05}",0.08,0,0.071428571,0.08,0.538751757,0.105819593,5.860357523,1.592755318
CIFAR-10_subset_14,Inception,6,"{'rate': 0.5620836782373008, 'lr': 0.0010056090979823473}",0.1,0,0.071428571,0.1,0.508507686,0.106935459,6.754225016,1.136348724
CIFAR-10_subset_14,Inception,7,"{'rate': 0.4816022051621016, 'lr': 0.0007844452824179082}",0.06,0,0.055555556,0.06,0.481105841,0.102931616,6.655498266,1.187130213
CIFAR-10_subset_14,Inception,8,"{'rate': 0.5090668781837263, 'lr': 0.012199668656181889}",0.08,0,0.1,0.08,0.5,0.098196825,7.193238735,1.103008509
CIFAR-10_subset_14,Inception,9,"{'rate': 0.5218563615135591, 'lr': 0.0005625701783590799}",0.12,0,0.076923077,0.12,0.500153931,0.121141061,7.403892279,1.065907478
CIFAR-10_subset_14,Inception,10,"{'rate': 0.4742637585859999, 'lr': 0.00020395955859466147}",0.06,0,0.0625,0.06,0.490738018,0.099609908,6.613768339,1.028516293
CIFAR-10_subset_15,Inception,1,"{'rate': 0.4138756468480025, 'lr': 0.0001717957039226119}",0.16,0,0.066666667,0.16,0.523896794,0.12389121,6.930851698,1.120748281
CIFAR-10_subset_15,Inception,2,"{'rate': 0.5435044671631932, 'lr': 0.013734033970784784}",0.1,0,0.1,0.1,0.5,0.099111111,6.39402914,1.206223011
